Dataset,Model,Location id,Predicted Value
Afternoons,LightGBM,251.12121212121212,1239.2393117919034
Afternoons,LightGBM,351.1818181818182,1239.2393117919034
Afternoons,LightGBM,451.24242424242425,1239.2393117919034
Afternoons,LightGBM,551.3030303030303,1216.5754893550616
Afternoons,LightGBM,651.3636363636364,1216.5611208803887
Afternoons,LightGBM,751.4242424242425,1216.5611208803887
Afternoons,LightGBM,851.4848484848485,1216.5611208803887
Afternoons,LightGBM,951.5454545454545,1216.5611208803887
Afternoons,LightGBM,1051.6060606060605,1216.5611208803887
Afternoons,LightGBM,1151.6666666666667,1216.5611208803887
Afternoons,LightGBM,1251.7272727272727,1216.5611208803887
Afternoons,LightGBM,1351.7878787878788,1216.5611208803887
Afternoons,LightGBM,1451.848484848485,1216.5611208803887
Afternoons,LightGBM,1551.909090909091,1216.5611208803887
Afternoons,LightGBM,1651.969696969697,1222.0890857344614
Afternoons,LightGBM,1752.030303030303,1222.0890857344614
Afternoons,LightGBM,1852.090909090909,1222.2230226160552
Afternoons,LightGBM,1952.1515151515152,1222.2230226160552
Afternoons,LightGBM,2052.212121212121,1224.2797457726376
Afternoons,LightGBM,2152.2727272727275,1224.7656153036714
Afternoons,LightGBM,2252.3333333333335,1224.7311003777054
Afternoons,LightGBM,2352.3939393939395,1224.1910719299617
Afternoons,LightGBM,2452.4545454545455,1224.1910719299617
Afternoons,LightGBM,2552.5151515151515,1219.1974729250192
Afternoons,LightGBM,2652.5757575757575,1219.1974729250192
Afternoons,LightGBM,2752.6363636363635,1219.2041198123723
Afternoons,LightGBM,2852.69696969697,1219.0885655801105
Afternoons,LightGBM,2952.757575757576,1219.0885655801105
Afternoons,LightGBM,3052.818181818182,1219.0707848403536
Afternoons,LightGBM,3152.878787878788,1219.0707848403536
Afternoons,LightGBM,3252.939393939394,1219.0683287149973
Afternoons,LightGBM,3353.0,1219.0683287149973
Afternoons,LightGBM,3453.060606060606,1218.8318688881252
Afternoons,LightGBM,3553.121212121212,1218.8318688881252
Afternoons,LightGBM,3653.181818181818,1218.8418043320698
Afternoons,LightGBM,3753.2424242424245,1218.3884084901465
Afternoons,LightGBM,3853.3030303030305,1218.3884084901465
Afternoons,LightGBM,3953.3636363636365,1218.3884084901465
Afternoons,LightGBM,4053.4242424242425,1218.3884084901465
Afternoons,LightGBM,4153.484848484849,1216.495390635204
Afternoons,LightGBM,4253.545454545455,1216.495390635204
Afternoons,LightGBM,4353.606060606061,1216.495390635204
Afternoons,LightGBM,4453.666666666667,1216.495390635204
Afternoons,LightGBM,4553.727272727273,1216.495390635204
Afternoons,LightGBM,4653.787878787879,1214.215897675784
Afternoons,LightGBM,4753.848484848485,1214.215897675784
Afternoons,LightGBM,4853.909090909091,1214.215897675784
Afternoons,LightGBM,4953.969696969697,1214.215897675784
Afternoons,LightGBM,5054.030303030303,1214.215897675784
Afternoons,LightGBM,5154.090909090909,1214.2523595730556
Afternoons,LightGBM,5254.151515151515,1214.2523595730556
Afternoons,LightGBM,5354.212121212121,1214.2523595730556
Afternoons,LightGBM,5454.272727272727,1214.2523595730556
Afternoons,LightGBM,5554.333333333333,1214.3045815882078
Afternoons,LightGBM,5654.39393939394,1214.3045815882078
Afternoons,LightGBM,5754.454545454546,1214.4448043223108
Afternoons,LightGBM,5854.515151515152,1214.4484858120948
Afternoons,LightGBM,5954.575757575758,1215.7284481391293
Afternoons,LightGBM,6054.636363636364,1215.5529835271354
Afternoons,LightGBM,6154.69696969697,1215.5529835271354
Afternoons,LightGBM,6254.757575757576,1215.7937551635787
Afternoons,LightGBM,6354.818181818182,1221.5879132412545
Afternoons,LightGBM,6454.878787878788,1221.5879132412545
Afternoons,LightGBM,6554.939393939394,1221.5879132412545
Afternoons,LightGBM,6655.0,1221.5879132412545
Afternoons,LightGBM,6755.060606060606,1220.7650801871196
Afternoons,LightGBM,6855.121212121212,1220.7650801871196
Afternoons,LightGBM,6955.181818181818,1220.7650801871196
Afternoons,LightGBM,7055.242424242424,1220.7650801871196
Afternoons,LightGBM,7155.30303030303,1220.7650801871196
Afternoons,LightGBM,7255.363636363636,1220.7650801871196
Afternoons,LightGBM,7355.424242424243,1220.7650801871196
Afternoons,LightGBM,7455.484848484849,1220.7650801871196
Afternoons,LightGBM,7555.545454545455,1220.7493390083032
Afternoons,LightGBM,7655.606060606061,1220.5398240920088
Afternoons,LightGBM,7755.666666666667,1225.0988622687728
Afternoons,LightGBM,7855.727272727273,1225.0988622687728
Afternoons,LightGBM,7955.787878787879,1223.6521195068256
Afternoons,LightGBM,8055.848484848485,1264.7950241616545
Afternoons,LightGBM,8155.909090909091,1257.4303690907316
Afternoons,LightGBM,8255.969696969698,1257.4303690907316
Afternoons,LightGBM,8356.030303030304,1257.4303690907316
Afternoons,LightGBM,8456.09090909091,1257.4303690907316
Afternoons,LightGBM,8556.151515151516,1257.4303690907316
Afternoons,LightGBM,8656.212121212122,1256.8697680778496
Afternoons,LightGBM,8756.272727272728,1256.8697680778496
Afternoons,LightGBM,8856.333333333334,1256.8697680778496
Afternoons,LightGBM,8956.39393939394,1256.8697680778496
Afternoons,LightGBM,9056.454545454546,1256.8697680778496
Afternoons,LightGBM,9156.515151515152,1256.8697680778496
Afternoons,LightGBM,9256.575757575758,1256.8697680778496
Afternoons,LightGBM,9356.636363636364,1256.8058145508815
Afternoons,LightGBM,9456.69696969697,1256.8058145508815
Afternoons,LightGBM,9556.757575757576,1259.5919220916567
Afternoons,LightGBM,9656.818181818182,1259.5919220916567
Afternoons,LightGBM,9756.878787878788,1259.5919220916567
Afternoons,LightGBM,9856.939393939394,1259.5919220916567
Afternoons,LightGBM,9957.0,1259.5919220916567
Afternoons,XGBoost,51.0,1209.1922607421875
Afternoons,XGBoost,151.06060606060606,1209.1922607421875
Afternoons,XGBoost,251.12121212121212,1209.1922607421875
Afternoons,XGBoost,351.1818181818182,1209.2117919921875
Afternoons,XGBoost,451.24242424242425,1209.2117919921875
Afternoons,XGBoost,551.3030303030303,1208.5203857421875
Afternoons,XGBoost,651.3636363636364,1208.5203857421875
Afternoons,XGBoost,751.4242424242425,1208.554443359375
Afternoons,XGBoost,851.4848484848485,1208.554443359375
Afternoons,XGBoost,951.5454545454545,1208.554443359375
Afternoons,XGBoost,1051.6060606060605,1208.554443359375
Afternoons,XGBoost,1151.6666666666667,1208.554443359375
Afternoons,XGBoost,1251.7272727272727,1208.7718505859375
Afternoons,XGBoost,1351.7878787878788,1208.7718505859375
Afternoons,XGBoost,1451.848484848485,1208.7718505859375
Afternoons,XGBoost,1551.909090909091,1208.9630126953125
Afternoons,XGBoost,1651.969696969697,1208.9630126953125
Afternoons,XGBoost,1752.030303030303,1213.7491455078125
Afternoons,XGBoost,1852.090909090909,1213.7752685546875
Afternoons,XGBoost,1952.1515151515152,1213.7752685546875
Afternoons,XGBoost,2052.212121212121,1213.7752685546875
Afternoons,XGBoost,2152.2727272727275,1213.7899169921875
Afternoons,XGBoost,2252.3333333333335,1215.6971435546875
Afternoons,XGBoost,2352.3939393939395,1215.3062744140625
Afternoons,XGBoost,2452.4545454545455,1215.412109375
Afternoons,XGBoost,2552.5151515151515,1215.412109375
Afternoons,XGBoost,2652.5757575757575,1215.1812744140625
Afternoons,XGBoost,2752.6363636363635,1215.1812744140625
Afternoons,XGBoost,2852.69696969697,1216.051513671875
Afternoons,XGBoost,2952.757575757576,1216.051513671875
Afternoons,XGBoost,3052.818181818182,1216.051513671875
Afternoons,XGBoost,3152.878787878788,1216.6175537109375
Afternoons,XGBoost,3252.939393939394,1216.6175537109375
Afternoons,XGBoost,3353.0,1216.6175537109375
Afternoons,XGBoost,3453.060606060606,1216.5693359375
Afternoons,XGBoost,3553.121212121212,1215.2303466796875
Afternoons,XGBoost,3653.181818181818,1215.2303466796875
Afternoons,XGBoost,3753.2424242424245,1215.2303466796875
Afternoons,XGBoost,3853.3030303030305,1215.1854248046875
Afternoons,XGBoost,3953.3636363636365,1215.1854248046875
Afternoons,XGBoost,4053.4242424242425,1215.1854248046875
Afternoons,XGBoost,4153.484848484849,1215.1854248046875
Afternoons,XGBoost,4253.545454545455,1215.1854248046875
Afternoons,XGBoost,4353.606060606061,1215.1854248046875
Afternoons,XGBoost,4453.666666666667,1215.165771484375
Afternoons,XGBoost,4553.727272727273,1215.165771484375
Afternoons,XGBoost,4653.787878787879,1215.165771484375
Afternoons,XGBoost,4753.848484848485,1215.165771484375
Afternoons,XGBoost,4853.909090909091,1215.198974609375
Afternoons,XGBoost,4953.969696969697,1215.198974609375
Afternoons,XGBoost,5054.030303030303,1215.198974609375
Afternoons,XGBoost,5154.090909090909,1215.198974609375
Afternoons,XGBoost,5254.151515151515,1215.198974609375
Afternoons,XGBoost,5354.212121212121,1215.198974609375
Afternoons,XGBoost,5454.272727272727,1215.198974609375
Afternoons,XGBoost,5554.333333333333,1214.9715576171875
Afternoons,XGBoost,5654.39393939394,1214.9715576171875
Afternoons,XGBoost,5754.454545454546,1214.9715576171875
Afternoons,XGBoost,5854.515151515152,1214.9715576171875
Afternoons,XGBoost,5954.575757575758,1215.0311279296875
Afternoons,XGBoost,6054.636363636364,1215.0311279296875
Afternoons,XGBoost,6154.69696969697,1214.9171142578125
Afternoons,XGBoost,6254.757575757576,1214.9171142578125
Afternoons,XGBoost,6354.818181818182,1230.015869140625
Afternoons,XGBoost,6454.878787878788,1230.015869140625
Afternoons,XGBoost,6554.939393939394,1230.015869140625
Afternoons,XGBoost,6655.0,1230.015869140625
Afternoons,XGBoost,6755.060606060606,1230.015869140625
Afternoons,XGBoost,6855.121212121212,1230.015869140625
Afternoons,XGBoost,6955.181818181818,1230.015869140625
Afternoons,XGBoost,7055.242424242424,1230.015869140625
Afternoons,XGBoost,7155.30303030303,1230.015869140625
Afternoons,XGBoost,7255.363636363636,1230.01220703125
Afternoons,XGBoost,7355.424242424243,1230.01220703125
Afternoons,XGBoost,7455.484848484849,1230.01220703125
Afternoons,XGBoost,7555.545454545455,1230.01220703125
Afternoons,XGBoost,7655.606060606061,1269.3155517578125
Afternoons,XGBoost,7755.666666666667,1269.3155517578125
Afternoons,XGBoost,7855.727272727273,1281.26025390625
Afternoons,XGBoost,7955.787878787879,1281.26025390625
Afternoons,XGBoost,8055.848484848485,1281.26513671875
Afternoons,XGBoost,8155.909090909091,1281.26513671875
Afternoons,XGBoost,8255.969696969698,1281.26513671875
Afternoons,XGBoost,8356.030303030304,1281.26513671875
Afternoons,XGBoost,8456.09090909091,1281.26513671875
Afternoons,XGBoost,8556.151515151516,1281.26513671875
Afternoons,XGBoost,8656.212121212122,1281.26513671875
Afternoons,XGBoost,8756.272727272728,1281.26513671875
Afternoons,XGBoost,8856.333333333334,1281.26513671875
Afternoons,XGBoost,8956.39393939394,1281.26513671875
Afternoons,XGBoost,9056.454545454546,1281.26513671875
Afternoons,XGBoost,9156.515151515152,1281.26513671875
Afternoons,XGBoost,9256.575757575758,1280.7396240234375
Afternoons,XGBoost,9356.636363636364,1280.7396240234375
Afternoons,XGBoost,9456.69696969697,1280.7396240234375
Afternoons,XGBoost,9556.757575757576,1280.34375
Afternoons,XGBoost,9656.818181818182,1280.34375
Afternoons,XGBoost,9756.878787878788,1280.34375
Afternoons,XGBoost,9856.939393939394,1280.34375
Afternoons,XGBoost,9957.0,1280.34375
Evenings,CatBoost,51.0,553.8837926969697
Evenings,CatBoost,151.06060606060606,553.8837926969697
Evenings,CatBoost,251.12121212121212,553.8837926969697
Evenings,CatBoost,351.1818181818182,553.8837926969697
Evenings,CatBoost,451.24242424242425,553.8837926969697
Evenings,CatBoost,551.3030303030303,554.8836188139034
Evenings,CatBoost,651.3636363636364,555.1070164666879
Evenings,CatBoost,751.4242424242425,555.1070164666879
Evenings,CatBoost,851.4848484848485,555.1070164666879
Evenings,CatBoost,951.5454545454545,555.1070164666879
Evenings,CatBoost,1051.6060606060605,555.1070164666879
Evenings,CatBoost,1151.6666666666667,558.7205579051964
Evenings,CatBoost,1251.7272727272727,558.7205579051964
Evenings,CatBoost,1351.7878787878788,558.8046341251824
Evenings,CatBoost,1451.848484848485,558.8046341251824
Evenings,CatBoost,1551.909090909091,558.8046341251824
Evenings,CatBoost,1651.969696969697,558.8046341251824
Evenings,CatBoost,1752.030303030303,558.8046341251824
Evenings,CatBoost,1852.090909090909,558.8046341251824
Evenings,CatBoost,1952.1515151515152,558.8046341251824
Evenings,CatBoost,2052.212121212121,560.8136183707652
Evenings,CatBoost,2152.2727272727275,561.2280353143904
Evenings,CatBoost,2252.3333333333335,561.1372831818454
Evenings,CatBoost,2352.3939393939395,552.5067242547049
Evenings,CatBoost,2452.4545454545455,552.5067242547049
Evenings,CatBoost,2552.5151515151515,552.5067242547049
Evenings,CatBoost,2652.5757575757575,552.5067242547049
Evenings,CatBoost,2752.6363636363635,551.9640046616544
Evenings,CatBoost,2852.69696969697,537.513395983571
Evenings,CatBoost,2952.757575757576,537.513395983571
Evenings,CatBoost,3052.818181818182,537.5531689851358
Evenings,CatBoost,3152.878787878788,537.5531689851358
Evenings,CatBoost,3252.939393939394,533.4804884272942
Evenings,CatBoost,3353.0,533.4804884272942
Evenings,CatBoost,3453.060606060606,532.7820973416151
Evenings,CatBoost,3553.121212121212,532.7820973416151
Evenings,CatBoost,3653.181818181818,531.5826739881871
Evenings,CatBoost,3753.2424242424245,528.6065055631065
Evenings,CatBoost,3853.3030303030305,528.6065055631065
Evenings,CatBoost,3953.3636363636365,528.6065055631065
Evenings,CatBoost,4053.4242424242425,528.6065055631065
Evenings,CatBoost,4153.484848484849,528.6065055631065
Evenings,CatBoost,4253.545454545455,528.6065055631065
Evenings,CatBoost,4353.606060606061,528.6065055631065
Evenings,CatBoost,4453.666666666667,528.6065055631065
Evenings,CatBoost,4553.727272727273,528.6065055631065
Evenings,CatBoost,4653.787878787879,527.4008350310294
Evenings,CatBoost,4753.848484848485,527.4008350310294
Evenings,CatBoost,4853.909090909091,527.4008350310294
Evenings,CatBoost,4953.969696969697,527.4008350310294
Evenings,CatBoost,5054.030303030303,527.4008350310294
Evenings,CatBoost,5154.090909090909,527.7796013139452
Evenings,CatBoost,5254.151515151515,527.7796013139452
Evenings,CatBoost,5354.212121212121,527.7796013139452
Evenings,CatBoost,5454.272727272727,527.7796013139452
Evenings,CatBoost,5554.333333333333,527.7796013139452
Evenings,CatBoost,5654.39393939394,527.7796013139452
Evenings,CatBoost,5754.454545454546,527.073476899114
Evenings,CatBoost,5854.515151515152,526.8320454513891
Evenings,CatBoost,5954.575757575758,526.9226069708827
Evenings,CatBoost,6054.636363636364,523.6699111166263
Evenings,CatBoost,6154.69696969697,523.6699111166263
Evenings,CatBoost,6254.757575757576,526.1328737521604
Evenings,CatBoost,6354.818181818182,529.0916804534585
Evenings,CatBoost,6454.878787878788,529.0916804534585
Evenings,CatBoost,6554.939393939394,529.0916804534585
Evenings,CatBoost,6655.0,529.0916804534585
Evenings,CatBoost,6755.060606060606,531.5323361678123
Evenings,CatBoost,6855.121212121212,531.5323361678123
Evenings,CatBoost,6955.181818181818,531.5323361678123
Evenings,CatBoost,7055.242424242424,531.5323361678123
Evenings,CatBoost,7155.30303030303,531.5323361678123
Evenings,CatBoost,7255.363636363636,533.3366631522482
Evenings,CatBoost,7355.424242424243,535.7527451265458
Evenings,CatBoost,7455.484848484849,535.7527451265458
Evenings,CatBoost,7555.545454545455,542.9092659826131
Evenings,CatBoost,7655.606060606061,544.2105756243639
Evenings,CatBoost,7755.666666666667,544.6625118853395
Evenings,CatBoost,7855.727272727273,544.6625118853395
Evenings,CatBoost,7955.787878787879,552.7900172726156
Evenings,CatBoost,8055.848484848485,552.7900172726156
Evenings,CatBoost,8155.909090909091,552.7900172726156
Evenings,CatBoost,8255.969696969698,552.7900172726156
Evenings,CatBoost,8356.030303030304,552.7900172726156
Evenings,CatBoost,8456.09090909091,552.7900172726156
Evenings,CatBoost,8556.151515151516,552.7900172726156
Evenings,CatBoost,8656.212121212122,552.7900172726156
Evenings,CatBoost,8756.272727272728,552.7900172726156
Evenings,CatBoost,8856.333333333334,552.7900172726156
Evenings,CatBoost,8956.39393939394,552.7900172726156
Evenings,CatBoost,9056.454545454546,552.7900172726156
Evenings,CatBoost,9156.515151515152,552.7900172726156
Evenings,CatBoost,9256.575757575758,552.7900172726156
Evenings,CatBoost,9356.636363636364,548.5751701495478
Evenings,CatBoost,9456.69696969697,548.5751701495478
Evenings,CatBoost,9556.757575757576,544.8843646056303
Evenings,CatBoost,9656.818181818182,544.8843646056303
Evenings,CatBoost,9756.878787878788,544.8843646056303
Evenings,CatBoost,9856.939393939394,544.8843646056303
Evenings,CatBoost,9957.0,544.8843646056303
Mornings Special,XGBoost,51.0,287.17962646484375
Mornings Special,XGBoost,151.06060606060606,287.17962646484375
Mornings Special,XGBoost,251.12121212121212,287.17962646484375
Mornings Special,XGBoost,351.1818181818182,285.8002624511719
Mornings Special,XGBoost,451.24242424242425,285.8002624511719
Mornings Special,XGBoost,551.3030303030303,291.664306640625
Mornings Special,XGBoost,651.3636363636364,291.664306640625
Mornings Special,XGBoost,751.4242424242425,291.171630859375
Mornings Special,XGBoost,851.4848484848485,291.171630859375
Mornings Special,XGBoost,951.5454545454545,291.171630859375
Mornings Special,XGBoost,1051.6060606060605,291.4294128417969
Mornings Special,XGBoost,1151.6666666666667,291.4294128417969
Mornings Special,XGBoost,1251.7272727272727,317.0325622558594
Mornings Special,XGBoost,1351.7878787878788,317.0325622558594
Mornings Special,XGBoost,1451.848484848485,317.0325622558594
Mornings Special,XGBoost,1551.909090909091,316.6025085449219
Mornings Special,XGBoost,1651.969696969697,316.6025085449219
Mornings Special,XGBoost,1752.030303030303,319.3682861328125
Mornings Special,XGBoost,1852.090909090909,317.3855285644531
Mornings Special,XGBoost,1952.1515151515152,317.3855285644531
Mornings Special,XGBoost,2052.212121212121,317.3855285644531
Mornings Special,XGBoost,2152.2727272727275,317.43060302734375
Mornings Special,XGBoost,2252.3333333333335,300.8967590332031
Mornings Special,XGBoost,2352.3939393939395,300.9893493652344
Mornings Special,XGBoost,2452.4545454545455,300.43096923828125
Mornings Special,XGBoost,2552.5151515151515,300.43096923828125
Mornings Special,XGBoost,2652.5757575757575,300.5668640136719
Mornings Special,XGBoost,2752.6363636363635,300.5668640136719
Mornings Special,XGBoost,2852.69696969697,296.3142395019531
Mornings Special,XGBoost,2952.757575757576,296.3142395019531
Mornings Special,XGBoost,3052.818181818182,296.3142395019531
Mornings Special,XGBoost,3152.878787878788,296.5110168457031
Mornings Special,XGBoost,3252.939393939394,296.5110168457031
Mornings Special,XGBoost,3353.0,296.5110168457031
Mornings Special,XGBoost,3453.060606060606,296.44189453125
Mornings Special,XGBoost,3553.121212121212,296.35369873046875
Mornings Special,XGBoost,3653.181818181818,296.3490905761719
Mornings Special,XGBoost,3753.2424242424245,296.3490905761719
Mornings Special,XGBoost,3853.3030303030305,284.56146240234375
Mornings Special,XGBoost,3953.3636363636365,284.56146240234375
Mornings Special,XGBoost,4053.4242424242425,284.56146240234375
Mornings Special,XGBoost,4153.484848484849,284.56146240234375
Mornings Special,XGBoost,4253.545454545455,284.56146240234375
Mornings Special,XGBoost,4353.606060606061,284.56146240234375
Mornings Special,XGBoost,4453.666666666667,284.56146240234375
Mornings Special,XGBoost,4553.727272727273,284.56146240234375
Mornings Special,XGBoost,4653.787878787879,284.56146240234375
Mornings Special,XGBoost,4753.848484848485,284.56146240234375
Mornings Special,XGBoost,4853.909090909091,284.56146240234375
Mornings Special,XGBoost,4953.969696969697,284.56146240234375
Mornings Special,XGBoost,5054.030303030303,284.56146240234375
Mornings Special,XGBoost,5154.090909090909,284.56146240234375
Mornings Special,XGBoost,5254.151515151515,284.56146240234375
Mornings Special,XGBoost,5354.212121212121,284.56146240234375
Mornings Special,XGBoost,5454.272727272727,292.8397521972656
Mornings Special,XGBoost,5554.333333333333,292.3642883300781
Mornings Special,XGBoost,5654.39393939394,292.3642883300781
Mornings Special,XGBoost,5754.454545454546,292.3642883300781
Mornings Special,XGBoost,5854.515151515152,293.49951171875
Mornings Special,XGBoost,5954.575757575758,294.79022216796875
Mornings Special,XGBoost,6054.636363636364,294.79022216796875
Mornings Special,XGBoost,6154.69696969697,292.8050537109375
Mornings Special,XGBoost,6254.757575757576,292.8050537109375
Mornings Special,XGBoost,6354.818181818182,292.8544616699219
Mornings Special,XGBoost,6454.878787878788,292.8544616699219
Mornings Special,XGBoost,6554.939393939394,292.8544616699219
Mornings Special,XGBoost,6655.0,292.8544616699219
Mornings Special,XGBoost,6755.060606060606,292.8544616699219
Mornings Special,XGBoost,6855.121212121212,292.8544616699219
Mornings Special,XGBoost,6955.181818181818,292.8544616699219
Mornings Special,XGBoost,7055.242424242424,292.8544616699219
Mornings Special,XGBoost,7155.30303030303,292.8544616699219
Mornings Special,XGBoost,7255.363636363636,292.742919921875
Mornings Special,XGBoost,7355.424242424243,292.742919921875
Mornings Special,XGBoost,7455.484848484849,292.742919921875
Mornings Special,XGBoost,7555.545454545455,292.742919921875
Mornings Special,XGBoost,7655.606060606061,294.9906005859375
Mornings Special,XGBoost,7755.666666666667,294.9906005859375
Mornings Special,XGBoost,7855.727272727273,295.2243347167969
Mornings Special,XGBoost,7955.787878787879,295.1715087890625
Mornings Special,XGBoost,8055.848484848485,293.0658874511719
Mornings Special,XGBoost,8155.909090909091,293.0658874511719
Mornings Special,XGBoost,8255.969696969698,293.0658874511719
Mornings Special,XGBoost,8356.030303030304,293.0658874511719
Mornings Special,XGBoost,8456.09090909091,293.0658874511719
Mornings Special,XGBoost,8556.151515151516,293.0658874511719
Mornings Special,XGBoost,8656.212121212122,293.0658874511719
Mornings Special,XGBoost,8756.272727272728,293.0658874511719
Mornings Special,XGBoost,8856.333333333334,293.0658874511719
Mornings Special,XGBoost,8956.39393939394,293.0658874511719
Mornings Special,XGBoost,9056.454545454546,293.0658874511719
Mornings Special,XGBoost,9156.515151515152,293.0658874511719
Mornings Special,XGBoost,9256.575757575758,293.1265869140625
Mornings Special,XGBoost,9356.636363636364,293.1265869140625
Mornings Special,XGBoost,9456.69696969697,293.1558532714844
Mornings Special,XGBoost,9556.757575757576,293.1558532714844
Mornings Special,XGBoost,9656.818181818182,293.1558532714844
Mornings Special,XGBoost,9756.878787878788,293.1558532714844
Mornings Special,XGBoost,9856.939393939394,293.1558532714844
Mornings Special,XGBoost,9957.0,293.1618347167969
Lunches Special,LightGBM,51.0,812.7993431360667
Lunches Special,LightGBM,151.06060606060606,812.7993431360667
Lunches Special,LightGBM,251.12121212121212,812.7993431360667
Lunches Special,LightGBM,351.1818181818182,812.7993431360667
Lunches Special,LightGBM,451.24242424242425,815.117125987334
Lunches Special,LightGBM,551.3030303030303,827.8696355170534
Lunches Special,LightGBM,651.3636363636364,827.8696355170534
Lunches Special,LightGBM,751.4242424242425,827.8696355170534
Lunches Special,LightGBM,851.4848484848485,827.13909069439
Lunches Special,LightGBM,951.5454545454545,827.13909069439
Lunches Special,LightGBM,1051.6060606060605,819.6731740452818
Lunches Special,LightGBM,1151.6666666666667,820.0159552716092
Lunches Special,LightGBM,1251.7272727272727,820.0159552716092
Lunches Special,LightGBM,1351.7878787878788,820.0159552716092
Lunches Special,LightGBM,1451.848484848485,820.0159552716092
Lunches Special,LightGBM,1551.909090909091,820.0159552716092
Lunches Special,LightGBM,1651.969696969697,820.0159552716092
Lunches Special,LightGBM,1752.030303030303,820.0159552716092
Lunches Special,LightGBM,1852.090909090909,813.4043482296275
Lunches Special,LightGBM,1952.1515151515152,813.4043482296275
Lunches Special,LightGBM,2052.212121212121,817.4523498175442
Lunches Special,LightGBM,2152.2727272727275,956.1165323964491
Lunches Special,LightGBM,2252.3333333333335,960.6787412025595
Lunches Special,LightGBM,2352.3939393939395,960.6829353166395
Lunches Special,LightGBM,2452.4545454545455,960.6829353166395
Lunches Special,LightGBM,2552.5151515151515,979.4573730771749
Lunches Special,LightGBM,2652.5757575757575,979.4573730771749
Lunches Special,LightGBM,2752.6363636363635,983.3589327370285
Lunches Special,LightGBM,2852.69696969697,935.5382225518039
Lunches Special,LightGBM,2952.757575757576,935.5382225518039
Lunches Special,LightGBM,3052.818181818182,935.588245673345
Lunches Special,LightGBM,3152.878787878788,935.588245673345
Lunches Special,LightGBM,3252.939393939394,934.8332152877057
Lunches Special,LightGBM,3353.0,934.8332152877057
Lunches Special,LightGBM,3453.060606060606,940.5029685363669
Lunches Special,LightGBM,3553.121212121212,940.5029685363669
Lunches Special,LightGBM,3653.181818181818,940.1502754748025
Lunches Special,LightGBM,3753.2424242424245,936.781270143481
Lunches Special,LightGBM,3853.3030303030305,936.781270143481
Lunches Special,LightGBM,3953.3636363636365,936.781270143481
Lunches Special,LightGBM,4053.4242424242425,936.781270143481
Lunches Special,LightGBM,4153.484848484849,942.5356360779139
Lunches Special,LightGBM,4253.545454545455,942.5356360779139
Lunches Special,LightGBM,4353.606060606061,942.5356360779139
Lunches Special,LightGBM,4453.666666666667,942.5356360779139
Lunches Special,LightGBM,4553.727272727273,942.5356360779139
Lunches Special,LightGBM,4653.787878787879,941.686342297805
Lunches Special,LightGBM,4753.848484848485,941.686342297805
Lunches Special,LightGBM,4853.909090909091,941.686342297805
Lunches Special,LightGBM,4953.969696969697,941.686342297805
Lunches Special,LightGBM,5054.030303030303,941.686342297805
Lunches Special,LightGBM,5154.090909090909,937.585370652306
Lunches Special,LightGBM,5254.151515151515,937.585370652306
Lunches Special,LightGBM,5354.212121212121,937.585370652306
Lunches Special,LightGBM,5454.272727272727,937.585370652306
Lunches Special,LightGBM,5554.333333333333,936.2650847030478
Lunches Special,LightGBM,5654.39393939394,936.2650847030478
Lunches Special,LightGBM,5754.454545454546,936.2650847030478
Lunches Special,LightGBM,5854.515151515152,936.3192274703009
Lunches Special,LightGBM,5954.575757575758,933.5587990031498
Lunches Special,LightGBM,6054.636363636364,932.6398054581238
Lunches Special,LightGBM,6154.69696969697,932.6398054581238
Lunches Special,LightGBM,6254.757575757576,933.2483862852823
Lunches Special,LightGBM,6354.818181818182,936.600783285182
Lunches Special,LightGBM,6454.878787878788,936.600783285182
Lunches Special,LightGBM,6554.939393939394,936.600783285182
Lunches Special,LightGBM,6655.0,936.600783285182
Lunches Special,LightGBM,6755.060606060606,936.600783285182
Lunches Special,LightGBM,6855.121212121212,936.600783285182
Lunches Special,LightGBM,6955.181818181818,936.600783285182
Lunches Special,LightGBM,7055.242424242424,936.600783285182
Lunches Special,LightGBM,7155.30303030303,936.600783285182
Lunches Special,LightGBM,7255.363636363636,936.9127222686809
Lunches Special,LightGBM,7355.424242424243,935.8842268280727
Lunches Special,LightGBM,7455.484848484849,935.8842268280727
Lunches Special,LightGBM,7555.545454545455,937.92203011359
Lunches Special,LightGBM,7655.606060606061,960.7896829488802
Lunches Special,LightGBM,7755.666666666667,963.102830692594
Lunches Special,LightGBM,7855.727272727273,963.102830692594
Lunches Special,LightGBM,7955.787878787879,963.1886548660183
Lunches Special,LightGBM,8055.848484848485,963.1886548660183
Lunches Special,LightGBM,8155.909090909091,964.4422970793486
Lunches Special,LightGBM,8255.969696969698,964.4422970793486
Lunches Special,LightGBM,8356.030303030304,964.4422970793486
Lunches Special,LightGBM,8456.09090909091,964.4422970793486
Lunches Special,LightGBM,8556.151515151516,964.4422970793486
Lunches Special,LightGBM,8656.212121212122,964.609516909787
Lunches Special,LightGBM,8756.272727272728,964.609516909787
Lunches Special,LightGBM,8856.333333333334,964.609516909787
Lunches Special,LightGBM,8956.39393939394,964.609516909787
Lunches Special,LightGBM,9056.454545454546,964.609516909787
Lunches Special,LightGBM,9156.515151515152,964.609516909787
Lunches Special,LightGBM,9256.575757575758,964.609516909787
Lunches Special,LightGBM,9356.636363636364,966.7452362710584
